41	67	100	1000
71	11	0.579546
38	41	0.709799
47	52	0.294748
79	2	0.997436
90	2	0.475112
22	95	0.187231
8	61	0.510941
94	99	0.707663
78	42	0.956969
41	47	0.227943
45	80	0.973937
64	10	0.612232
85	73	0.839381
62	3	0.857631
69	54	0.1077
52	74	0.584399
30	44	0.330943
49	18	0.734428
63	52	0.878109
70	31	0.205908
11	69	0.439405
98	3	0.834742
79	53	0.398053
22	88	0.0477004
34	50	0.519486
40	11	0.289682
51	80	0.472335
16	76	0.585284
20	15	0.682028
98	79	0.965453
57	83	0.0507218
2	62	0.592669
70	22	0.282998
41	86	0.881619
17	17	0.057741
98	67	0.358562
65	89	0.211554
19	81	0.0611286
30	28	0.56859
89	52	0.56856
72	64	0.195532
95	28	0.90582
90	10	0.798883
71	36	0.197119
43	40	0.843318
37	93	0.690634
74	93	0.878384
3	61	0.252998
62	7	0.640797
51	23	0.27131
17	40	0.875973
66	83	0.722098
59	45	0.62215
51	65	0.598193
40	9	0.0456862
83	50	0.551103
21	75	0.933287
87	71	0.130833
99	4	0.762322
38	0	0.0161748
61	18	0.00625629
40	28	0.746452
22	98	0.11475
98	35	0.319864
14	67	0.564379
96	61	0.236396
38	70	0.626789
76	55	0.76043
71	60	0.175542
58	33	0.984375
65	26	0.0732749
34	59	0.317179
48	73	0.573504
93	33	0.919736
3	90	0.860958
94	68	0.995727
98	89	0.465346
79	47	0.340251
31	69	0.942259
98	49	0.776269
99	23	0.0440382
31	54	0.697684
34	85	0.731437
16	93	0.509781
66	53	0.924955
23	84	0.939726
67	48	0.990905
30	11	0.604694
90	27	0.724601
4	99	0.502762
95	6	0.157414
89	58	0.848689
89	47	0.00122074
18	64	0.54857
26	89	0.0763878
66	12	0.208747
70	76	0.775018
41	86	0.538682
9	87	0.612903
85	90	0.953703
86	55	0.347331
28	2	0.740898
62	24	0.108798
72	32	0.942564
28	46	0.637501
78	83	0.760674
65	60	0.153966
78	21	0.422834
20	27	0.756035
34	51	0.692007
36	34	0.640919
37	10	0.182318
90	56	0.0326853
80	35	0.981017
82	25	0.571245
73	12	0.39787
98	5	0.218574
17	92	0.596301
47	46	0.582995
31	15	0.025605
58	29	0.0807215
94	99	0.599536
72	75	0.667196
72	73	0.0756859
38	97	0.108097
8	3	0.710379
25	34	0.0427564
78	82	0.615528
36	78	0.547472
38	21	0.959075
63	77	0.658437
24	81	0.845363
61	62	0.488357
48	95	0.0208747
16	37	0.290139
93	84	0.0898465
59	21	0.2154
43	68	0.325846
19	57	0.703177
91	64	0.0495315
15	72	0.547166
41	15	0.537584
36	57	0.847163
0	52	0.155431
41	29	0.379894
27	98	0.495132
24	74	0.553392
85	38	0.37141
62	29	0.155156
9	78	0.21128
85	0	0.702658
93	5	0.28724
65	67	0.470199
77	84	0.021485
90	34	0.332377
21	85	0.8464
90	42	0.549272
86	18	0.47673
24	97	0.652364
54	69	0.552629
27	93	0.795557
66	2	0.0744041
0	19	0.436964
90	84	0.498642
56	8	0.141362
78	14	0.420759
39	74	0.763573
27	54	0.0606708
41	98	0.416334
2	21	0.918729
46	56	0.564867
33	8	0.603076
33	86	0.451796
85	42	0.57503
60	61	0.964995
43	78	0.0362255
13	63	0.14011
34	15	0.0200201
61	12	0.867061
59	51	0.571856
70	24	0.168065
7	84	0.334208
1	89	0.761681
41	90	0.519211
12	55	0.64272
93	72	0.775231
76	43	0.225013
66	51	0.46617
28	32	0.32841
69	3	0.99884
7	92	0.0748009
53	92	0.688803
19	72	0.714347
94	5	0.867946
83	62	0.653371
7	38	0.133061
71	71	0.630329
47	14	0.44322
29	89	0.206488
87	56	0.812769
70	39	0.630696
22	83	0.249031
53	5	0.826777
59	86	0.96704
29	42	0.864193
45	56	0.408582
52	54	0.929777
33	60	0.821528
31	38	0.649037
76	98	0.742027
20	53	0.732658
69	16	0.296701
42	7	0.471908
60	47	0.420942
30	17	0.703238
76	14	0.507401
17	34	0.629292
71	92	0.273568
54	66	0.448408
64	75	0.396741
12	0	0.230445
76	79	0.333964
77	89	0.0110172
85	72	0.348949
44	61	0.780145
4	46	0.729026
8	57	0.0436415
23	64	0.124332
46	37	0.0604572
18	11	0.497208
91	32	0.827754
61	91	0.960143
30	98	0.530076
91	0	0.432722
17	17	0.607746
95	41	0.181158
67	28	0.959899
9	73	0.548753
3	69	0.208014
83	67	0.164342
2	30	0.523606
81	67	0.253609
66	87	0.401959
77	45	0.999908
38	71	0.0624714
15	92	0.833491
57	5	0.00161748
71	80	0.693991
30	75	0.74221
90	77	0.335643
86	4	0.136998
31	44	0.255989
10	18	0.821528
59	27	0.445845
19	79	0.693258
0	96	0.514328
58	30	0.750542
6	49	0.453322
72	60	0.375195
54	33	0.0044557
29	71	0.318247
59	41	0.897885
88	66	0.367229
85	70	0.773003
61	60	0.0673849
